id,name,source,prescription_required,retail_price,discounted_price,manufacturer,quantity,packaging_form,salts,base name,dosage form
source_6-75796,doloco tablets,source_6,True,49.0,43.12,veritaz,10 tablets,strip,chlorzoxazone/diclofenac sodium/paracetamol,doloco,tablet
source_1-65120,dolocold adult nasal spray,source_1,False,57.0,50.2,micro,1.0 g,bottle,xylometazoline 200.0 mg,dolocold,spray
source_2-39620,dolocold ds oral suspension,source_2,True,51.75,42.44,micro,Unknown,bottle,chlorpheniramine maleate 2.0 mg/paracetamol/acetamino,dolocold,suspension
source_1-65121,dolocold ds suspension 60 ml,source_1,True,73.0,64.2,micro,60.0 ml,bottle,chlorpheniramine 2.0 mg/paracetamol 250.0 mg/phenylephrine 5.0 mg,dolocold,suspension
source_6-75797,dolocold ds syrup 60 ml,source_6,True,61.45,52.23,micro,60.0 ml,bottle,chlorpheniramine maleate 2.0 mg/phenylephrine 5.0 mg/paracetamol/acetaminophen 250.0 mg,dolocold,syrup
source_2-39621,dolocold junior nasal drops,source_2,True,34.53,28.31,micro,Unknown,bottle,xylometazoline 0.1 % w/v,dolocold,nasal drop
source_1-65122,dolocold junior nasal drops 10 ml,source_1,False,36.68,32.28,micro,10.0 ml,bottle,xylometazoline 0.1 %w/v,dolocold,nasal drop
source_2-39622,dolocold syrup,source_2,True,38.0,31.16,micro,Unknown,bottle,chlorpheniramine maleate 1.0 mg/paracetamol/acetamino,dolocold,syrup
source_1-65124,dolocold syrup 60 ml,source_1,True,58.0,51.1,micro,60.0 ml,bottle,caffeine 30.0 mg/chlorpheniramine 2.0 mg/paracetamol 325.0 mg/phenylephrine 10.0 mg,dolocold,syrup
source_1-65125,dolocold tablet 10's,source_1,True,38.0,33.4,micro,10 tablets,strip,caffeine 30.0 mg/chlorpheniramine maleate 2.0 mg/paracetamol 500.0 mg/phenylephrine hydrochloride 10.0 mg,dolocold,tablet
source_7-90395,dolocrat 100 mg/500 mg tablet,source_7,True,33.0,32.0,syncom formulations,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 500.0 mg,dolocrat,tablet
source_2-39624,dolocrat plus tablet,source_2,True,53.0,43.46,syncom formulations,Unknown,strip,aceclofenac 100.0 mg/paracetamol/acetaminophen 500.0 mg/,dolocrat,tablet
source_6-75798,dolocrat tablets,source_6,True,36.0,36.0,cratus,10 tablets,strip,aceclofenac 100.0 mg/paracetamol/acetaminophen 500.0 mg,dolocrat,tablet
source_7-90397,dolocuredt tablet,source_7,True,150.0,145.0,vms,15 tablets,strip,piroxicam 20.0 mg,dolocure,tablet
source_1-65126,dolocute gel 30 gm,source_1,False,90.0,90.0,biocute,30.0 g,tube,diclofenac 1.0 %w/w/linseed 3.0 %w/w/menthol 1.0 %w/w/salicylic acid 10.0 %w/w,dolocute,gel
source_7-90398,dolodart 120 mg/5 ml suspension,source_7,False,145.61,39.65,juggat,60.0 ml,bottle,paracetamol 120.0 mg/5 ml,dolodart,suspension
source_1-65127,dolodart 120 suspension 60 ml,source_1,False,40.0,35.2,juggat,60.0 ml,bottle,paracetamol 120.0 mg,dolodart,suspension
source_2-39626,dolodart ds 250 mg/5 ml suspension,source_2,True,37.2,30.5,juggat,Unknown,bottle,paracetamol/acetaminophen 250.0 mg/5 ml,dolodart,suspension
source_6-75799,dolodart ds suspension 60 ml,source_6,False,44.35,44.35,juggat,60.0 ml,bottle,paracetamol/acetaminophen 250.0 mg/5 ml,dolodart,suspension
source_1-65128,dolodart ds suspension 60 ml,source_1,False,45.0,39.6,juggat,60.0 ml,bottle,paracetamol 250.0 mg,dolodart,suspension
source_6-75800,dolodart suspension 60 ml,source_6,False,36.29,36.29,juggat,60.0 ml,bottle,paracetamol/acetaminophen 120.0 mg/5 ml,dolodart,suspension
source_2-39627,dolodase injection,source_2,True,21.5,17.63,lancer,Unknown,vial,diclofenac na,dolodase,injection
source_2-39628,dolodase p 50 mg/10 mg tablet,source_2,True,58.0,47.56,lancer,Unknown,strip,diclofenac 50.0 mg/serratiopeptidase 10.0 mg,dolodase,tablet
source_7-90402,dolodase tablet,source_7,True,44.0,42.7,lancer,10 tablets,strip,diclofenac na,dolodase,tablet
source_2-39630,dolodik 100 mg/500 mg tablet,source_2,True,26.43,21.67,udik,Unknown,strip,aceclofenac 100.0 mg/paracetamol/acetaminophen 500.0 mg,dolodik,tablet
source_2-39631,dolodik s 100 mg/500 mg/15 mg tablet,source_2,True,50.37,41.3,udik,Unknown,strip,aceclofenac 100.0 mg/paracetamol/acetaminophen 500.0 mg/,dolodik,tablet
source_6-75801,dolodil injection 2 ml,source_6,True,145.61,128.08,madhav,2 ml,vial,piroxicam 20.0 mg,dolodil,injection
source_2-39632,dolodol 100 mg injection,source_2,True,23.0,18.86,ethix,Unknown,vial,tramadol 100.0 mg,dolodol,injection
source_2-39633,dolodol 50 mg capsule,source_2,True,38.5,31.57,micro,Unknown,strip,tramadol 50.0 mg,dolodol,capsule
source_6-75802,dolodol injection,source_6,True,145.61,128.08,ethix,2 ml,vial,tramadol,dolodol,injection
source_6-75803,dolodol micro lab 50 mg capsule 10,source_6,True,49.12,43.23,micro,10 capsules,strip,tramadol 50.0 mg,dolodol,capsule
source_2-39634,dolodol p tablet,source_2,True,9.87,8.09,micro,Unknown,strip,paracetamol/acetaminophen 325.0 mg/tramadol 37.5 mg,dolodol,tablet
source_6-75804,dolodol p tablet 10,source_6,True,313.47,275.85,unknown,15 tablets,strip,paracetamol/tramadol,dolodol,tablet
source_2-39635,dolodor 20 mg tablet,source_2,True,60.0,49.2,ardor,Unknown,strip,piroxicam 20.0 mg,dolodor,tablet
source_6-75805,doloend mr strip of 10 tablets,source_6,True,142.0,124.96,denzai,10 tablets,strip,aceclofenac 100.0 mg/thiocolchicoside 4.0 mg,doloend,tablet
source_1-65132,doloendmr tablet,source_1,True,119.0,104.72,denzai,10 tablets,strip,aceclofenac 100.0 mg/thiocolchicoside 4.0 mg,doloend,tablet
source_7-90407,doloendmr tablet,source_7,True,119.0,115.0,denzai,10 tablets,strip,aceclofenac na/thiocolchicoside na,doloend,tablet
source_6-75806,doloend p strip of 10 tablets,source_6,True,27.7,24.38,denzai,10 tablets,strip,aceclofenac 100.0 mg/paracetamol/acetaminophen 325.0 mg,doloend,tablet
source_7-90408,doloendp tablet,source_7,True,27.7,26.9,denzai,10 tablets,strip,aceclofenac na/paracetamol na,doloend,tablet
source_6-75807,doloend sp strip of 10 tablets,source_6,True,89.5,78.76,denzai,10 tablets,strip,aceclofenac 100.0 mg/serratiopeptidase 15.0 mg/paracetamol/acetaminophen 325.0 mg,doloend,tablet
source_7-90409,doloendsp tablet,source_7,True,92.0,89.2,denzai,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg/serratiopeptidase 15.0 mg,doloend,tablet
source_1-65134,doloendsp tablet 10's,source_1,True,89.5,78.8,denzai,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg/serratiopeptidase 15.0 mg,doloend,tablet
source_7-90410,dolofabsp tablet,source_7,True,82.0,79.5,smartway wellness,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg/serratiopeptidase 15.0 mg,dolofab,tablet
source_7-90411,dolofab tablet,source_7,True,46.0,44.6,smartway wellness,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg,dolofab,tablet
source_7-90412,dolofan 20 mg injection,source_7,True,19.98,19.4,acto,2 ml,vial,piroxicam 20.0 mg,dolofan,injection
source_6-75808,dolofan injection,source_6,True,19.0,16.72,united,2 ml,vial,piroxicam,dolofan,injection
source_7-90413,dolofen a tablet,source_7,True,145.61,128.08,oyster,Unknown,strip,ibuprofen 400.0 mg/paracetamol 325.0 mg/magnesium trisilicate 100.0 mg,dolofen,tablet
source_7-90414,dolofen suspension,source_7,True,12.8,12.4,oyster,50.0 ml,bottle,ibuprofen 100.0 mg/paracetamol 162.5 mg,dolofen,suspension
source_6-75809,dolofenac tablets,source_6,True,21.0,18.48,parenteral,10 tablets,strip,diclofenac sodium/paracetamol,dolofenac,tablet
source_2-39640,dolofin injection,source_2,True,4.3,3.53,lancer,Unknown,vial,ibuprofen na,dolofin,injection
source_1-65136,dolofin mr 250 mg/50 mg/500 mg tablet,source_1,True,59.85,52.67,lancer,10 tablets,strip,chlorzoxazone 250.0 mg/diclofenac 50.0 mg/paracetamol 500.0 mg,dolofin,tablet
source_1-65137,dolofin plus 50 mg/500 mg tablet,source_1,True,14.25,12.54,lancer,10 tablets,strip,diclofenac 50.0 mg/paracetamol 500.0 mg,dolofin,tablet
source_2-39641,dolofirst 325 mg/375 mg tablet,source_2,True,53.2,43.62,entod,Unknown,strip,paracetamol/acetaminophen 325.0 mg/tramadol 37.5 mg,dolofirst,tablet
source_7-90418,dolofirst 375 mg/325 mg tablet,source_7,True,145.61,128.08,entod,Unknown,strip,tramadol 37.5 mg/paracetamol 325.0 mg,dolofirst,tablet
source_7-90419,dolofirst 650 mg tablet,source_7,False,24.0,23.3,entod,15 tablets,strip,paracetamol 650.0 mg,dolofirst,tablet
source_1-65138,dolofirst 650 mg tablet 15's,source_1,False,30.5,26.84,entod,15 tablets,strip,paracetamol 650.0 mg,dolofirst,tablet
source_6-75810,dolofirst tablet,source_6,True,53.2,46.82,entod,10 tablets,strip,tramadol 37.5 mg/paracetamol/acetaminophen 325.0 mg,dolofirst,tablet
source_1-65139,doloflam gel 30 gm,source_1,True,70.0,61.6,mudransh,30.0 g,tube,diclofenac sodium 1.0 %/linseed oil 3.0 %/menthol 5.0 %/methyl salicylate 10.0 %,doloflam,gel
source_6-75811,doloflam mr 100 mg tablets,source_6,True,80.0,70.4,vilco,10 tablets,strip,nimesulide/tizanidine,doloflam,tablet
source_7-90420,doloflam plus 100 mg/500 mg tablet,source_7,True,145.61,128.08,vilco,Unknown,strip,nimesulide 100.0 mg/paracetamol 500.0 mg,doloflam,tablet
source_6-75812,doloflam plus 100 mg tablets,source_6,True,2.0,1.76,vilco,10 tablets,strip,nimesulide/paracetamol,doloflam,tablet
source_7-90421,doloflam tablet,source_7,True,9.3,9.0,vilco,10 tablets,strip,nimesulide na,doloflam,tablet
source_6-75813,doloflam tablets,source_6,True,17.0,14.96,vilco,10 tablets,strip,diclofenac/paracetamol,doloflam,tablet
source_7-90422,doloflex 100 mg/500 mg/250 mg tablet mr,source_7,True,80.0,77.6,nova indus,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 500.0 mg/chlorzoxazone 250.0 mg,doloflex,tablet
source_1-65140,doloflex gel 30 gm,source_1,True,85.0,74.8,nova indus,30.0 g,tube,diclofenac diethylamine 1.2 %w/w/linseed oil 3.0 %w/w/menthol 5.0 %w/w/methyl salicylate 10.0 %w/w,doloflex,gel
source_6-75814,doloflex mr strip of 10 tablets,source_6,True,80.0,70.4,nova indus,10 tablets,strip,chlorzoxazone 250.0 mg/aceclofenac 100.0 mg/paracetamol/acetaminophen 325.0 mg,doloflex,tablet
source_7-90423,doloflexmr tablet,source_7,True,80.0,69.84,nova indus,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg/chlorzoxazone 250.0 mg,doloflex,tablet
source_1-65141,doloflexmr tablet 10's,source_1,True,80.0,70.4,nova indus,10 tablets,strip,aceclofenac 100.0 mg/chlorzoxazone 250.0 mg/paracetamol 325.0 mg,doloflex,tablet
source_7-90424,doloflex oral suspension,source_7,True,37.0,35.9,stride,60.0 ml,bottle,ibuprofen 100.0 mg/paracetamol 125.0 mg,doloflex,suspension
source_7-90425,doloflexp oral suspension,source_7,True,58.0,50.58,nova indus,60.0 ml,bottle,aceclofenac 50.0 mg/paracetamol 125.0 mg,doloflex,suspension
source_6-75815,doloflex p strip of 10 tablets,source_6,True,11.0,11.0,nova indus,10 tablets,strip,aceclofenac 100.0 mg/paracetamol/acetaminophen 325.0 mg,doloflex,tablet
source_7-90426,doloflexp tablet,source_7,True,42.0,40.7,nova indus,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg,doloflex,tablet
source_7-90427,doloflex plus tablet,source_7,True,43.0,41.7,stride,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg,doloflex,tablet
source_2-39647,doloflexsp tablet,source_2,True,85.0,69.7,nova indus,Unknown,strip,aceclofenac 100.0 mg/paracetamol/acetaminophen 325.0 mg/,doloflex,tablet
source_1-65143,doloflexsp tablet 10's,source_1,True,98.0,86.24,nova indus,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg/serratiopeptidase 15.0 mg,doloflex,tablet
source_7-90429,doloflex t 100 mg/4 mg tablet,source_7,True,165.0,160.0,stride,10 tablets,strip,aceclofenac 100.0 mg/thiocolchicoside 4.0 mg,doloflex,tablet
source_6-75816,doloflex tube of 30 gm gel,source_6,False,72.0,72.0,nova indus,30.0 g,tube,diclofenac 1.2 %w/w/linseed oil 3.0 %w/w/menthol 5.0 %w/w/methyl salicylate 10.0 %w/w,doloflex,gel
source_2-39648,doloflextz tablet,source_2,True,82.0,67.24,nova indus,Unknown,strip,aceclofenac 100.0 mg/paracetamol/acetaminophen 325.0 mg/,doloflex,tablet
source_7-90431,doloforce 40 mg injection,source_7,True,38.96,34.29,mankind,2 ml,vial,piroxicam 40.0 mg,doloforce,injection
source_6-75817,doloforce ampoule of 2 ml injection,source_6,True,34.45,34.45,mankind,2 ml,ampoule,piroxicam 20.0 mg,doloforce,injection
source_6-75818,doloforce dt 10 mg strip of 10 tablets,source_6,True,77.05,67.8,mankind,10 tablets,strip,piroxicam 10.0 mg,doloforce,tablet
source_3-2154,doloforce dt 10 mg tab 1 x10,source_3,True,83.54,71.01,mankind,10 tablets,strip,piroxicam 20.0 mg,doloforce,tablet
source_6-75819,doloforce dt 20 mg strip of 10 tablets,source_6,True,83.54,77.69,mankind,10 tablets,strip,piroxicam 20.0 mg,doloforce,tablet
source_7-90432,doloforce dt tablet,source_7,True,83.54,67.5,mankind,10 tablets,strip,piroxicam 20.0 mg,doloforce,tablet
source_1-65144,doloforce dt tablet 10's,source_1,True,83.5,73.5,mankind,10 tablets,strip,piroxicam 20.0 mg,doloforce,tablet
source_1-65145,doloforce injection 4 x 2 ml,source_1,True,141.5,124.5,mankind,4 ml,vial,piroxicam 40.0 mg,doloforce,injection
source_6-75820,doloforce plus injection,source_6,True,32.2,32.2,mankind,1 ml,vial,piroxicam 20.0 mg,doloforce,injection
source_2-39651,doloforce plus tablet,source_2,True,35.0,28.7,mankind,Unknown,strip,paracetamol/acetaminophen 325.0 mg/piroxicam 20.0 mg,doloforce,tablet
source_1-65146,doloforce plus tablet,source_1,True,42.3,37.22,windlas,10 tablets,strip,paracetamol 325.0 mg/piroxicam 20.0 mg,doloforce,tablet
source_7-90433,dolofort 100 mg injection,source_7,True,145.61,128.08,hetero,Unknown,vial,tramadol 100.0 mg,dolofort,injection
source_7-90434,dolofort 50 mg injection,source_7,True,145.61,128.08,hetero,Unknown,vial,tramadol 50.0 mg,dolofort,injection
source_1-65147,doloforte tablet 10's,source_1,False,41.0,36.08,micro,10 tablets,strip,paracetamol 500.0 mg,doloforte,tablet
source_7-90435,dolofresh 100 mg/325 mg tablet,source_7,True,44.0,43.5,smart,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg,dolofresh,tablet
source_6-75822,dolofresh alu strip of 10 tablets,source_6,True,50.0,42.5,smart,10 tablets,strip,aceclofenac 100.0 mg/paracetamol/acetaminophen 325.0 mg,dolofresh,tablet
source_7-90436,dolofresh mr 100 mg/325 mg/250 mg tablet,source_7,True,85.0,82.4,smart,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg/chlorzoxazone 250.0 mg,dolofresh,tablet
source_6-75823,dolofresh mr strip of 10 tablets,source_6,True,85.0,72.25,smart,10 tablets,strip,chlorzoxazone 250.0 mg/aceclofenac 100.0 mg/paracetamol/acetaminophen 325.0 mg,dolofresh,tablet
source_7-90437,dolofresh oral suspension,source_7,True,40.0,38.8,smart,60.0 ml,bottle,aceclofenac 50.0 mg/paracetamol 125.0 mg,dolofresh,suspension
source_6-75824,dolofresh sp 100/500/15 mg tablet 10,source_6,True,70.0,70.0,smart,10 tablets,strip,piroxicam 20.0 mg,dolofresh,tablet
source_7-90438,dolofresh sp 100 mg/325 mg/15 mg tablet,source_7,True,85.0,82.4,smart,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg/serratiopeptidase 15.0 mg,dolofresh,tablet
source_6-75825,dolofresh sp strip of 10 tablets,source_6,True,88.0,74.8,smart,10 tablets,strip,aceclofenac 100.0 mg/serratiopeptidase 15.0 mg/paracetamol/acetaminophen 325.0 mg,dolofresh,tablet
source_6-75826,dolofresh strip of 10 tablets,source_6,True,48.0,40.8,smart,10 tablets,strip,aceclofenac 100.0 mg/paracetamol/acetaminophen 325.0 mg,dolofresh,tablet
source_1-65148,dolofresh tablet 10's,source_1,True,44.0,38.72,smart,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg,dolofresh,tablet
source_6-75827,dologaba 300 mg strip of 10 tablets,source_6,True,181.0,181.0,arwana,10 tablets,strip,gabapentin 300.0 mg,dologaba,tablet
source_2-39654,dologaba 300 mg tablet,source_2,True,114.0,93.48,arwana,Unknown,strip,gabapentin 300.0 mg,dologaba,tablet
source_7-90440,dologel,source_7,False,109.0,89.1,dr reddy,15.0 g,tube,choline salicylate 8.7 % w/w/lidocaine 2.0 % w/w,dologel,gel
source_1-65150,dologel 15 gm,source_1,False,109.0,95.9,dr reddy,15.0 g,tube,benzalkonium chloride 0.0 %w/w/choline salicylate 8.7 %w/w/lignocaine hydrochloride 2.0 %w/w,dologel,gel
source_2-39655,dologelct gel,source_2,False,103.0,84.46,dr reddy,Unknown,tube,choline salicylate 8.7 % w/w/lidocaine 2.0 % w/w,dologel,gel
source_6-75828,dologel ct gel 10 gm,source_6,False,103.0,90.64,dr reddy,10.0 g,tube,choline salicylate 8.7 %/lidocaine/lignocaine 2.0 %,dologel,gel
source_1-65151,dologel ct gel 10 gm,source_1,False,103.0,90.6,dr reddy,10.0 g,tube,benzalkonium chloride 0.0 %w/w/choline salicylate 8.7 % w/w/lignocaine hydrochloride 2.0 %w/w,dologel,gel
source_3-2155,dologel ct tube 10 gm,source_3,True,103.0,87.55,dr reddy,10.0 g,tube,benzalkonium chloride 0.0 %w/w/choline salicylate 8.7 %w/w/lignocaine 2.0 %w/w,dologel,gel
source_6-75829,dologel gel 15 gm,source_6,False,109.0,95.92,dr reddy,15.0 g,tube,choline salicylate 8.7 %/lidocaine/lignocaine 2.0 %,dologel,gel
source_2-39656,dologel liquid gel,source_2,False,109.0,89.38,dr reddy,Unknown,tube,choline salicylate 8.7 % w/w/lidocaine 2.0 % w/w,dologel,gel
source_7-90442,dologen plus 325 mg/20 mg tablet,source_7,True,125.0,121.0,zerico,10 tablets,strip,paracetamol 325.0 mg/piroxicam 20.0 mg,dologen,tablet
source_6-75830,dologen strip of 10 tablets,source_6,True,64.0,64.0,zerico,10 tablets,strip,tramadol 37.5 mg/paracetamol/acetaminophen 325.0 mg,dologen,tablet
source_7-90443,dologen tablet,source_7,True,145.61,128.08,zerico,Unknown,strip,tramadol 37.5 mg/paracetamol 325.0 mg,dologen,tablet
source_1-65152,dologen tablet 10's,source_1,True,78.5,69.08,zerico,10 tablets,strip,acetaminophen/tramadol,dologen,tablet
source_7-90444,dologen xt 50 mg/50 mg tablet,source_7,True,200.0,194.0,zerico,10 tablets,strip,eperisone 50.0 mg/diclofenac 50.0 mg,dologen,tablet
source_6-75831,dologen xt strip of 10 tablets,source_6,True,200.0,200.0,zerico,10 tablets,strip,diclofenac sodium/eperisone,dologen,tablet
source_6-75832,dologesic gold tablets,source_6,True,20.0,17.6,micro,10 tablets,strip,diclofenac sodium/paracetamol,dologesic,tablet
source_6-75833,dologesic sp strip of 10 tablets,source_6,True,90.55,76.97,micro,10 tablets,strip,diclofenac 50.0 mg/serratiopeptidase 10.0 mg/paracetamol/acetaminophen 325.0 mg,dologesic,tablet
source_2-39657,dologesic sp tablet,source_2,True,16.25,13.32,micro,Unknown,strip,diclofenac na/paracetamol/acetaminophen na/serrati,dologesic,tablet
source_6-75834,dologesic strip of 10 tablets,source_6,True,39.5,39.5,micro,10 tablets,strip,diclofenac 50.0 mg/paracetamol/acetaminophen 325.0 mg,dologesic,tablet
source_7-90445,dologin 500 mg tablet,source_7,True,395.58,384.0,opal,10 tablets,strip,mefenamic acid 500.0 mg,dologin,tablet
source_7-90446,dologlan 1000 mg infusion,source_7,True,313.0,272.7,gland,100.0 ml,bottle,paracetamol 1000.0 mg,dologlan,infusion
source_6-75835,dologlan bottle of 100 ml infusion,source_6,True,340.0,299.2,gland,100.0 ml,bottle,paracetamol/acetaminophen 1.0 g,dologlan,infusion
source_7-90447,dolohit 50 mg injection,source_7,True,145.61,128.08,volus,Unknown,vial,tramadol 50.0 mg,dolohit,injection
source_7-90448,dolohit p 375 mg/325 mg tablet,source_7,True,145.61,128.08,volus,Unknown,strip,tramadol 37.5 mg/paracetamol 325.0 mg,dolohit,tablet
source_6-75836,doloid strip of 10 tablets,source_6,True,20.0,17.6,novartis,10 tablets,strip,piroxicam 20.0 mg,doloid,tablet
source_6-75837,doloid suspension 60 ml,source_6,True,145.61,128.08,novartis,60.0 ml,bottle,paracetamol/propoxyphene,doloid,suspension
source_1-65154,doloja aq 75 mg injection,source_1,True,22.99,20.23,ajapa,1 ml,vial,diclofenac 75.0 mg,doloja,injection
source_7-90450,dolojoy tablet,source_7,True,145.61,128.08,winmark,Unknown,strip,paracetamol 650.0 mg/codeine 30.0 mg,dolojoy,tablet
source_1-65155,dolojoy tablet 10's,source_1,True,155.0,136.4,winmark,10 tablets,strip,codeine 30.0 mg/paracetamol 650.0 mg,dolojoy,tablet
source_2-39659,dolojust 50 mg/325 mg tablet,source_2,True,19.48,15.97,mankind,Unknown,strip,diclofenac 50.0 mg/paracetamol/acetaminophen 325.0 mg,dolojust,tablet
source_6-75838,dolojust strip of 10 tablets,source_6,True,23.52,23.52,mankind,10 tablets,strip,diclofenac 50.0 mg/paracetamol/acetaminophen 325.0 mg,dolojust,tablet
source_1-65156,dolojust tablet 10's,source_1,True,25.5,22.4,mankind,10 tablets,strip,diclofenac 50.0 mg/paracetamol 500.0 mg,dolojust,tablet
source_7-90452,dolokam 20 mg tablet dt,source_7,True,36.5,35.4,cadila,10 tablets,strip,piroxicam 20.0 mg,dolokam,tablet
source_6-75839,dolokam dt 20 mg tablets,source_6,True,31.0,27.28,zydus,10 tablets,strip,piroxicam 20.0 mg,dolokam,tablet
source_7-90453,doloket 05 eye drop,source_7,False,145.61,36.5,fdc,5.0 ml,bottle,ketorolac 0.5 % w/v,doloket,eye drop
source_6-75840,doloket eye drops 5 ml,source_6,True,36.5,32.12,fdc,5.0 ml,bottle,ketorolac 0.5 %,doloket,eye drop
source_6-75841,doloket ls eye drops 5 ml,source_6,True,40.0,35.2,fdc,5.0 ml,bottle,ketorolac 0.4 %,doloket,eye drop
source_1-65157,doloketls eye drops 5 ml,source_1,False,36.5,32.12,fdc,5.0 ml,bottle,ketorolac 0.4 %w/v,doloket,eye drop
source_7-90454,doloket o eye drop,source_7,True,52.37,45.72,fdc,5.0 ml,bottle,ofloxacin 0.3 % w/v/ketorolac 0.4 % w/v,doloket,eye drop
